two-channel video installation
carbon pigment print on Hanhemühle rag paper
carbon pigment print on Hanhemühle rag paper
carbon pigment print on Hanhemühle rag paper
carbon pigment print on Hanhemühle rag paper
carbon pigment print on Hanhemühle rag paper
carbon pigment print on Hanhemühle rag paper
ten carbon pigment prints on Hanhemühle rag paper
pigment print
Polacolor ER photographs (diptych)
Polacolor ER photograph
Polacolor ER photograph
Polacolor ER photographs (diptych)
Polacolor ER photograph
Polacolor ER photograph
Polacolor ER photographs (diptych)
Polacolor ER photograph
Polacolor ER photograph
lithograph on wove paper
lithograph on wove paper
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
cardboard with leather on linen binding
graphite on wove paper on linen on cardboard
graphite on wove paper on linen on cardboard
graphite and ink wash on wove paper
graphite on wove paper
graphite on wove paper
watercolor and graphite on wove paper
watercolor, charcoal, and graphite on wove paper
graphite and watercolor on wove paper
graphite and watercolor on wove paper
graphite and watercolor on wove paper
graphite on wove paper
graphite and watercolor on wove paper
graphite on wove paper
graphite on wove paper
graphite on wove paper
graphite and charcoal on wove paper
graphite, charcoal, and chalk on wove paper
watercolor and graphite on wove paper
graphite and charcoal on wove canvas
graphite on wove paper
graphite on wove paper
graphite, pen, and ink on wove paper
watercolor, charcoal, and graphite on wove paper
graphite on wove paper
watercolor, graphite, and charcoal on wove paper
graphite on wove paper
watercolor and graphite on wove paper
graphite on wove paper
watercolor, graphite, and charcoal on wove paper
graphite on wove paper
graphite on wove paper
graphite on wove paper
bound album with sixteen double pages; graphite and ink wash on wove paper
oil on board
oil on paper mounted on masonite
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
two albumen prints mounted on studio card
wool worked on wool ground
pen, ink, and crayon on wove paper
gelatin silver print
gelatin silver print
gelatin silver print
acrylic and charcoal on paper
etching on wove paper
ink, ink wash, and graphite on Strathmore wove paper
ink on wove paper
oil and egg tempera on masonite
watercolor, ink, and graphite on paper
toned gelatin silver print
toned gelatin silver print
graphite on paper
ink on wove paper
oil on masonite
stone
albumen print
electrographics, pastel on rag paper
etching and aquatint on paper
gouache on wove paper
oil on canvas
graphite on wove paper
brown ink and graphite on wove paper
ink and graphite on wove paper
ink and graphite on wove paper
ink and graphite on wove paper
brown ink on wove paper
ink and graphite on wove paper
brown ink and graphite on wove paper
brown ink and graphite on wove paper
brown ink and graphite on wove paper
brown ink and graphite on wove paper
brown ink and graphite on wove paper
brown ink and graphite on wove paper
brown ink and graphite on wove paper
brown ink and graphite on wove paper
brown ink and graphite on wove paper
oil on wood
oil on wood
lithograph on wove paper
watercolor on wove paper
lithograph on wove paper
pencil on wove paper
oil on board
etching on paper
oil on canvas
crayon on wove paper
oil on canvas
transparent and opaque watercolor and graphite on paper
ink and opaque watercolor on paper
etching
gelatin silver print
graphite, ink wash, gouache on cardboard
etching on wove paper
etching on paper
watercolor and graphite on wove paper
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
offset photograph
twenty offset photographs
original offset photograph
original offset photograph
original offset photograph
original offset photograph
original offset photograph
